"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-06","Jun-2001","PC","Percentage","0","Units",,,2.87559700343501,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-07","Jul-2001","PC","Percentage","0","Units",,,-5.26054219214615,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-08","Aug-2001","PC","Percentage","0","Units",,,3.87373119049315,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-09","Sep-2001","PC","Percentage","0","Units",,,-1.15249258254939,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-10","Oct-2001","PC","Percentage","0","Units",,,-1.31838054563709,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,-2.2138773863582,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,1.51325345358466,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,-2.79993013055645,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,4.09850736090611,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,1.963925908143,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,-1.42255245609797,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,2.65590222588446,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,1.92337277974466,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,4.97908884494645,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,-2.52808807466535,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,1.64738980099644,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,-0.154491096379226,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,1.89439944018504,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,-2.38749997162936,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,4.77428004267782,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,1.4496969468066,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,-1.80049287057256,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,-0.942059812762335,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,5.55728808094957,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,0.214287518083923,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,-2.40864741789801,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,-0.0329267436847325,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,3.75444815341604,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,4.92035626508955,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,0.716627524351968,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,2.26743112809551,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,6.73692054047268,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,-2.33764737302084,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,-1.31560769660414,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,2.91120553390527,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,0.738812974448784,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,0.334245099343353,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,3.79678813939347,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,-0.340376293168774,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,-2.12741130953166,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,6.90708784347392,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,-1.09082525568476,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,3.57958193812601,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,-0.774947381958391,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,-1.60343458940083,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,1.39045175233237,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,3.51149339526801,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,-4.89540696234481,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,-1.47374425514513,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,-0.34113529611729,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,4.75546024300582,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,0.740606289805699,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,-1.82962698342213,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,-1.17617307015599,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,4.79712279670207,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,3.47948596768075,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,1.28996257124151,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,-2.3048949809458,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,3.40361800236334,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,8.9329266241261,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,-3.47609649821849,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,-2.53979172450202,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,0.98963869666868,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,0.60071123107348,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,-3.0201352884634,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,3.5496564422041,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,4.6186842050735,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,-4.0473613571545,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,3.76600165010685,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,0.613887370240454,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,0.108901465185511,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,-1.12024960737603,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,5.64617247199839,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,1.96608532443637,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,-0.953325340290022,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,4.00513507042776,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,-1.76493634688519,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,4.19496889523449,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,-3.23059067066813,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,-0.548728975141525,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,1.15405375838992,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,2.97209521658625,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,0.886527087617447,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,0.727594574645113,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.18306903096803,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,-1.08594198157344,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,-5.75849247375147,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,-7.27336773921865,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,-9.98341165935128,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,-7.56617036759417,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,-10.4788379613132,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,-1.99970933534738,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,-1.6232676153275,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,-4.59077524791156,,
"XTIMVA01","Imports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,7.28131372291021,,
