"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,0.694699,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,0.699621,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,0.7020652,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,0.6987543,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,0.6882673,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,0.7047323,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,0.7609786,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,0.76343,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,0.7609677,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,0.8113238,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,0.8044527,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,0.8021409,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,0.80989,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,0.8006255,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,0.8099269,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,0.7912055,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,0.7734913,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-06","Jun-2017","NATUSD","National currency per US dollar","0","Units",,,0.7805045,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-07","Jul-2017","NATUSD","National currency per US dollar","0","Units",,,0.7696291,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,0.77206,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,0.7507309,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,0.7577791,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,0.7565368,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,0.7463928,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,0.7239287,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-02","Feb-2018","NATUSD","National currency per US dollar","0","Units",,,0.716351,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-03","Mar-2018","NATUSD","National currency per US dollar","0","Units",,,0.7157695,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-04","Apr-2018","NATUSD","National currency per US dollar","0","Units",,,0.7102195,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-05","May-2018","NATUSD","National currency per US dollar","0","Units",,,0.7431856,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-06","Jun-2018","NATUSD","National currency per US dollar","0","Units",,,0.7526105,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-07","Jul-2018","NATUSD","National currency per US dollar","0","Units",,,0.7594154,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-08","Aug-2018","NATUSD","National currency per US dollar","0","Units",,,0.776437,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-09","Sep-2018","NATUSD","National currency per US dollar","0","Units",,,0.765632,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-10","Oct-2018","NATUSD","National currency per US dollar","0","Units",,,0.7686204,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-11","Nov-2018","NATUSD","National currency per US dollar","0","Units",,,0.7752255,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2018-12","Dec-2018","NATUSD","National currency per US dollar","0","Units",,,0.7895305,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2019-01","Jan-2019","NATUSD","National currency per US dollar","0","Units",,,0.7757278,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units","2010_100","2010=100",87.73537,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units","2010_100","2010=100",88.12476,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units","2010_100","2010=100",89.89188,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units","2010_100","2010=100",93.401,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-05","May-1979","IDX","Index","0","Units","2010_100","2010=100",93.5431,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units","2010_100","2010=100",96.35837,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units","2010_100","2010=100",104.1549,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units","2010_100","2010=100",103.6253,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units","2010_100","2010=100",101.0095,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units","2010_100","2010=100",99.04423,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units","2010_100","2010=100",99.04963,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units","2010_100","2010=100",100.7486,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units","2010_100","2010=100",104.2434,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units","2010_100","2010=100",106.7449,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units","2010_100","2010=100",107.6806,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units","2010_100","2010=100",111.3846,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-05","May-1980","IDX","Index","0","Units","2010_100","2010=100",111.8279,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units","2010_100","2010=100",112.4876,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units","2010_100","2010=100",113.3913,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units","2010_100","2010=100",114.7996,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units","2010_100","2010=100",115.7958,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units","2010_100","2010=100",118.0078,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units","2010_100","2010=100",120.601,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units","2010_100","2010=100",120.3644,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units","2010_100","2010=100",123.5817,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units","2010_100","2010=100",123.4059,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units","2010_100","2010=100",120.4437,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units","2010_100","2010=100",122.5573,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-05","May-1981","IDX","Index","0","Units","2010_100","2010=100",122.4736,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units","2010_100","2010=100",118.39,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units","2010_100","2010=100",113.9516,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units","2010_100","2010=100",112.979,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units","2010_100","2010=100",108.3177,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units","2010_100","2010=100",108.0649,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units","2010_100","2010=100",110.8193,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units","2010_100","2010=100",112.2346,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units","2010_100","2010=100",112.3321,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units","2010_100","2010=100",112.4344,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units","2010_100","2010=100",112.1345,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units","2010_100","2010=100",112.6814,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-05","May-1982","IDX","Index","0","Units","2010_100","2010=100",112.3315,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units","2010_100","2010=100",113.3795,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units","2010_100","2010=100",113.2019,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units","2010_100","2010=100",112.9356,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units","2010_100","2010=100",112.5531,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units","2010_100","2010=100",113.6674,,
"CCRETT01","Relative consumer price indices","GBR","United Kingdom","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units","2010_100","2010=100",110.4152,,
