"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1980-Q4","Q4-1980","RATIO","Ratio","0","Units",,,1.68681316015615,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1981-Q1","Q1-1981","RATIO","Ratio","0","Units",,,1.6647074980011,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1981-Q2","Q2-1981","RATIO","Ratio","0","Units",,,1.67734533636554,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1981-Q3","Q3-1981","RATIO","Ratio","0","Units",,,1.73068571784551,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1981-Q4","Q4-1981","RATIO","Ratio","0","Units",,,1.71293062009555,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1982-Q1","Q1-1982","RATIO","Ratio","0","Units",,,1.67476348000496,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1982-Q2","Q2-1982","RATIO","Ratio","0","Units",,,1.72029652521414,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1982-Q3","Q3-1982","RATIO","Ratio","0","Units",,,1.68994192018,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1982-Q4","Q4-1982","RATIO","Ratio","0","Units",,,1.73463837717371,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1983-Q1","Q1-1983","RATIO","Ratio","0","Units",,,1.73080669728106,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1983-Q2","Q2-1983","RATIO","Ratio","0","Units",,,1.70015233011265,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1983-Q3","Q3-1983","RATIO","Ratio","0","Units",,,1.6969106574251,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1983-Q4","Q4-1983","RATIO","Ratio","0","Units",,,1.68494711072332,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1984-Q1","Q1-1984","RATIO","Ratio","0","Units",,,1.6758980947032,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1984-Q2","Q2-1984","RATIO","Ratio","0","Units",,,1.64801027456013,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1984-Q3","Q3-1984","RATIO","Ratio","0","Units",,,1.6726895321225,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1984-Q4","Q4-1984","RATIO","Ratio","0","Units",,,1.70359439745191,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1985-Q1","Q1-1985","RATIO","Ratio","0","Units",,,1.7024332244087,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1985-Q2","Q2-1985","RATIO","Ratio","0","Units",,,1.76452816244992,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1985-Q3","Q3-1985","RATIO","Ratio","0","Units",,,1.7120169283817,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1985-Q4","Q4-1985","RATIO","Ratio","0","Units",,,1.70334269892398,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1986-Q1","Q1-1986","RATIO","Ratio","0","Units",,,1.73340361803146,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1986-Q2","Q2-1986","RATIO","Ratio","0","Units",,,1.71910051579121,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1986-Q3","Q3-1986","RATIO","Ratio","0","Units",,,1.69834202108626,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1986-Q4","Q4-1986","RATIO","Ratio","0","Units",,,1.73808058714679,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1987-Q1","Q1-1987","RATIO","Ratio","0","Units",,,1.79244584046664,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1987-Q2","Q2-1987","RATIO","Ratio","0","Units",,,1.74366161822532,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1987-Q3","Q3-1987","RATIO","Ratio","0","Units",,,1.77363846792621,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1987-Q4","Q4-1987","RATIO","Ratio","0","Units",,,1.72223540245147,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1988-Q1","Q1-1988","RATIO","Ratio","0","Units",,,1.69550443891948,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1988-Q2","Q2-1988","RATIO","Ratio","0","Units",,,1.70782157528632,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1988-Q3","Q3-1988","RATIO","Ratio","0","Units",,,1.66809737372352,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1988-Q4","Q4-1988","RATIO","Ratio","0","Units",,,1.59770826531882,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1989-Q1","Q1-1989","RATIO","Ratio","0","Units",,,1.64775502332513,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1989-Q2","Q2-1989","RATIO","Ratio","0","Units",,,1.59106490503571,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1989-Q3","Q3-1989","RATIO","Ratio","0","Units",,,1.61360492499106,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1989-Q4","Q4-1989","RATIO","Ratio","0","Units",,,1.62513292618471,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1990-Q1","Q1-1990","RATIO","Ratio","0","Units",,,1.63588998582322,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1990-Q2","Q2-1990","RATIO","Ratio","0","Units",,,1.60066333843271,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1990-Q3","Q3-1990","RATIO","Ratio","0","Units",,,1.59284344713981,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1990-Q4","Q4-1990","RATIO","Ratio","0","Units",,,1.58394555556389,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1991-Q1","Q1-1991","RATIO","Ratio","0","Units",,,1.51255231567239,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1991-Q2","Q2-1991","RATIO","Ratio","0","Units",,,1.54209563017411,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1991-Q3","Q3-1991","RATIO","Ratio","0","Units",,,1.54546881147022,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1991-Q4","Q4-1991","RATIO","Ratio","0","Units",,,1.52273598488257,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1992-Q1","Q1-1992","RATIO","Ratio","0","Units",,,1.50136916854623,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1992-Q2","Q2-1992","RATIO","Ratio","0","Units",,,1.52876919423357,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1992-Q3","Q3-1992","RATIO","Ratio","0","Units",,,1.49498730877182,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1992-Q4","Q4-1992","RATIO","Ratio","0","Units",,,1.54586774810452,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1993-Q1","Q1-1993","RATIO","Ratio","0","Units",,,1.57267010381129,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1993-Q2","Q2-1993","RATIO","Ratio","0","Units",,,1.54175833375461,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1993-Q3","Q3-1993","RATIO","Ratio","0","Units",,,1.55115589144981,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1993-Q4","Q4-1993","RATIO","Ratio","0","Units",,,1.56593356576272,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1994-Q1","Q1-1994","RATIO","Ratio","0","Units",,,1.6072834776671,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1994-Q2","Q2-1994","RATIO","Ratio","0","Units",,,1.5646631344405,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1994-Q3","Q3-1994","RATIO","Ratio","0","Units",,,1.57675778236951,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1994-Q4","Q4-1994","RATIO","Ratio","0","Units",,,1.56116302393948,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1995-Q1","Q1-1995","RATIO","Ratio","0","Units",,,1.59339105528969,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1995-Q2","Q2-1995","RATIO","Ratio","0","Units",,,1.53922587789167,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1995-Q3","Q3-1995","RATIO","Ratio","0","Units",,,1.57464279672477,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1995-Q4","Q4-1995","RATIO","Ratio","0","Units",,,1.56662797949118,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1996-Q1","Q1-1996","RATIO","Ratio","0","Units",,,1.57306752457532,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1996-Q2","Q2-1996","RATIO","Ratio","0","Units",,,1.57651578956311,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1996-Q3","Q3-1996","RATIO","Ratio","0","Units",,,1.56618324846799,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1996-Q4","Q4-1996","RATIO","Ratio","0","Units",,,1.56108612257517,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1997-Q1","Q1-1997","RATIO","Ratio","0","Units",,,1.60286904454338,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1997-Q2","Q2-1997","RATIO","Ratio","0","Units",,,1.5810619600368,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1997-Q3","Q3-1997","RATIO","Ratio","0","Units",,,1.5303084475061,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1997-Q4","Q4-1997","RATIO","Ratio","0","Units",,,1.54649254329694,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1998-Q1","Q1-1998","RATIO","Ratio","0","Units",,,1.50256961452855,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1998-Q2","Q2-1998","RATIO","Ratio","0","Units",,,1.49234207534974,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1998-Q3","Q3-1998","RATIO","Ratio","0","Units",,,1.47439924027406,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1998-Q4","Q4-1998","RATIO","Ratio","0","Units",,,1.44249622628402,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1999-Q1","Q1-1999","RATIO","Ratio","0","Units",,,1.44101919773817,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1999-Q2","Q2-1999","RATIO","Ratio","0","Units",,,1.41044674696665,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1999-Q3","Q3-1999","RATIO","Ratio","0","Units",,,1.43856472019719,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1999-Q4","Q4-1999","RATIO","Ratio","0","Units",,,1.41366330721195,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2000-Q1","Q1-2000","RATIO","Ratio","0","Units",,,1.39951623274093,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2000-Q2","Q2-2000","RATIO","Ratio","0","Units",,,1.38860404119725,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2000-Q3","Q3-2000","RATIO","Ratio","0","Units",,,1.3537032495049,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2000-Q4","Q4-2000","RATIO","Ratio","0","Units",,,1.34594518401499,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2001-Q1","Q1-2001","RATIO","Ratio","0","Units",,,1.40584880572952,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2001-Q2","Q2-2001","RATIO","Ratio","0","Units",,,1.374829795648,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2001-Q3","Q3-2001","RATIO","Ratio","0","Units",,,1.35494634955725,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2001-Q4","Q4-2001","RATIO","Ratio","0","Units",,,1.36721130591124,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2002-Q1","Q1-2002","RATIO","Ratio","0","Units",,,1.35638678965567,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2002-Q2","Q2-2002","RATIO","Ratio","0","Units",,,1.36539797111465,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2002-Q3","Q3-2002","RATIO","Ratio","0","Units",,,1.34155661927254,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2002-Q4","Q4-2002","RATIO","Ratio","0","Units",,,1.28750477490391,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2003-Q1","Q1-2003","RATIO","Ratio","0","Units",,,1.33677072101636,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2003-Q2","Q2-2003","RATIO","Ratio","0","Units",,,1.30676293299371,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2003-Q3","Q3-2003","RATIO","Ratio","0","Units",,,1.27386410677773,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2003-Q4","Q4-2003","RATIO","Ratio","0","Units",,,1.25953658634013,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2004-Q1","Q1-2004","RATIO","Ratio","0","Units",,,1.24962983606861,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2004-Q2","Q2-2004","RATIO","Ratio","0","Units",,,1.23517806676407,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","2004-Q3","Q3-2004","RATIO","Ratio","0","Units",,,1.22743912157608,,
